project_id,url,brand,agency,title,publish_date,last_updated
339366,https://www.digitaling.com/projects/339366.html,MINISO 名创优品,有了创意,名创优品×世界微笑日：开心无需深度思考,2025-05-20,2025-08-07 14:27:51
335796,https://www.digitaling.com/projects/335796.html,MINISO 名创优品,有了创意,名创优品×国际小狗日：人，别叫我土狗,2025-04-14,2025-08-07 14:27:51
333731,https://www.digitaling.com/projects/333731.html,吉谷电器,有了创意,户外广告玩出新招：吉谷电水壶全城送祝福,2025-03-19,2025-08-07 14:27:50
329258,https://www.digitaling.com/projects/329258.html,MINISO 名创优品,有了创意,名创优品×《黑神话：悟空》：这波联名闹大了,2025-01-24,2025-08-07 14:27:51
328740,https://www.digitaling.com/projects/328740.html,妙可蓝多,有了创意,东北营销整新活：妙可蓝多打造嘎嘎长个雪人展,2025-01-22,2025-08-07 14:27:50
328404,https://www.digitaling.com/projects/328404.html,三福,有了创意,三福x有钱花：新年嘛，最紧要的是沾点钱味啦,2025-01-13,2025-08-07 14:27:50
314474,https://www.digitaling.com/projects/314474.html,MINISO 名创优品,有了创意,名创优品最沙雕的开业：CGI视频也能搞事情,2024-09-04,2025-08-07 14:27:51
304849,https://www.digitaling.com/projects/304849.html,汇仁药业,有了创意,汇仁药业：广告贴了一半就开始累了,2024-06-05,2025-08-07 14:27:50
281504,https://www.digitaling.com/projects/281504.html,Meco 蜜谷·果汁茶,有了创意,香飘飘Meco春节玄学营销：我在普陀山吸好运,2024-03-11,2025-08-07 14:27:50
260399,https://www.digitaling.com/projects/260399.html,MINISO 名创优品,有了创意,名创优品×国际流浪动物日：小动物不是玩物，每种伤害都有代价,2023-08-28,2025-08-07 14:27:51
258292,https://www.digitaling.com/projects/258292.html,太二酸菜鱼,有了创意,太二8周年，主打一个又酸又爽,2023-08-11,2025-08-07 14:27:50
256983,https://www.digitaling.com/projects/256983.html,MINISO 名创优品,有了创意,名创优品×芭比：万物皆可粉粉搭,2023-07-31,2025-08-07 14:27:51
256157,https://www.digitaling.com/projects/256157.html,MINISO 名创优品,有了创意,名创优品盲盒节，“高吊求关注”,2023-07-25,2025-08-07 14:27:51
249164,https://www.digitaling.com/projects/249164.html,TOP TOY 全球潮玩集合,有了创意,TOPTOY“童年补偿计划”，专治各种童年遗憾！,2023-06-06,2025-08-07 14:27:50
246105,https://www.digitaling.com/projects/246105.html,MINISO 名创优品,有了创意,训练家集合，来名创优品寻找宝可梦！,2023-05-06,2025-08-07 14:27:51
245181,https://www.digitaling.com/projects/245181.html,Sinocare 三诺,有了创意,10城祝福事件，三诺祝全国男人不过420,2023-04-25,2025-08-07 14:27:50
226036,https://www.digitaling.com/projects/226036.html,MINISO 名创优品,有了创意,名创优品×中国绿化基金会：把全世界种的草变成了竹子,2022-10-08,2025-08-07 14:27:51
213310,https://www.digitaling.com/projects/213310.html,MINISO 名创优品,有了创意,名创优品笑脸不倒翁，致敬“难不倒”的上海市民,2022-07-11,2025-08-07 14:27:51
206702,https://www.digitaling.com/projects/206702.html,MINISO 名创优品,有了创意,名创优品×世界微笑日：在生活的夹缝中保持微笑,2022-05-11,2025-08-07 14:27:51
206394,https://www.digitaling.com/projects/206394.html,MINISO 名创优品,有了创意,名创优品×世界微笑日勇敢发声，世界和平才有美好生活,2022-05-09,2025-08-07 14:27:51
205771,https://www.digitaling.com/projects/205771.html,MINISO 名创优品,有了创意,名创优品｜有了创意：这是一条能让人想开的视频,2022-04-28,2025-08-07 14:27:50
203440,https://www.digitaling.com/projects/203440.html,MINISO 名创优品,有了创意,名创优品×大耳狗：再大也是小可爱,2022-04-08,2025-08-07 14:27:51
193024,https://www.digitaling.com/projects/193024.html,有了创意 广州,nan,做创意，虎年要有把脑斧,2022-01-20,2025-08-07 14:27:50
192996,https://www.digitaling.com/projects/192996.html,TOP TOY 全球潮玩集合,有了创意,TOPTOY｜有了创意：最有排面的生日长啥样？,2022-01-18,2025-08-07 14:27:50
193003,https://www.digitaling.com/projects/193003.html,MINISO 名创优品,有了创意,名创优品 | 有了创意：快把草莓熊带走！,2022-01-18,2025-08-07 14:27:51
344273,https://www.digitaling.com/projects/344273.html,MI 小米,TICO,小米带你先进一夏：去露营，与夏天合拍,2025-07-16,2025-08-07 14:27:50
344161,https://www.digitaling.com/projects/344161.html,OPPO 欧珀,TICO,OPPO魔性短片：一起花式“补”过夏天,2025-07-16,2025-08-07 14:27:51
340129,https://www.digitaling.com/projects/340129.html,OPPO 欧珀,TICO,OPPO Reno14：王蓉喊你动起Live,2025-05-30,2025-08-07 14:27:51
339779,https://www.digitaling.com/projects/339779.html,去哪儿旅行,nan,从2005到2025，普通人的旅行故事里，藏着去哪儿的20年,2025-05-26,2025-08-07 14:27:50
334424,https://www.digitaling.com/projects/334424.html,MI 小米,TICO,小米15Ultra：抬头，拍出好照头,2025-03-27,2025-08-07 14:27:51
332898,https://www.digitaling.com/projects/332898.html,MI 小米,TICO,小米15Ultra：三八节，看见她的进行时,2025-03-11,2025-08-07 14:27:51
328880,https://www.digitaling.com/projects/328880.html,美团,TICO,美团团购：在上海街头组个0元跨年团,2025-01-24,2025-08-07 14:27:51
325611,https://www.digitaling.com/projects/325611.html,MI 小米,TICO,REDMI K80护眼展，为城市造了一座山,2024-12-09,2025-08-07 14:27:51
325268,https://www.digitaling.com/projects/325268.html,去哪儿旅行,nan,去哪儿旅行抽象营销：进军美食赛道,2024-12-05,2025-08-07 14:27:50
319255,https://www.digitaling.com/projects/319255.html,Ecovacs 科沃斯机器人,TICO,科沃斯：一机绝尘做闲人，灵隐深处求闲心,2024-09-29,2025-08-07 14:27:50
313865,https://www.digitaling.com/projects/313865.html,MI 小米,TICO,小米校园招聘：向美好，前进一小米,2024-09-02,2025-08-07 14:27:51
313396,https://www.digitaling.com/projects/313396.html,美团外卖,TICO,都说奥运营销要快，美团外卖：中国夺金30分钟内，免单也快,2024-08-26,2025-08-07 14:27:50
310050,https://www.digitaling.com/projects/310050.html,MI 小米,TICO,小米 Watch S4 Sport：一支关于越野跑的忠告,2024-08-02,2025-08-07 14:27:51
310162,https://www.digitaling.com/projects/310162.html,MI 小米,TICO,小米MIX Flip：看看上海怎么看我,2024-07-31,2025-08-07 14:27:51
304835,https://www.digitaling.com/projects/304835.html,OPPO 欧珀,TICO,OPPO K12×美团：祝你假期长长长长乐,2024-06-07,2025-08-07 14:27:51
287251,https://www.digitaling.com/projects/287251.html,腾讯视频,TICO,腾讯视频喜剧综艺厂牌：搞笑？那不如让大家来找笑！,2024-05-11,2025-08-07 14:27:50
281518,https://www.digitaling.com/projects/281518.html,MI 小米,TICO,小米：今日龙抬头，宜拍抬头照,2024-03-13,2025-08-07 14:27:51
281574,https://www.digitaling.com/projects/281574.html,MI 小米,TICO,小米妇女节：定格100位真实的她,2024-03-11,2025-08-07 14:27:51
279852,https://www.digitaling.com/projects/279852.html,小红书,TICO,小红书在开工前，先人一步发了疯,2024-03-01,2025-08-07 14:27:51
279460,https://www.digitaling.com/projects/279460.html,OPPO 欧珀,TICO,OPPO Find X7春节《换城过年》：南北方年俗大碰撞,2024-02-29,2025-08-07 14:27:51
275407,https://www.digitaling.com/projects/275407.html,小红书,TICO,小红书「好心人答谢晚会」，随手分享真是好事一件,2024-01-10,2025-08-07 14:27:51
273069,https://www.digitaling.com/projects/273069.html,MI 小米,TICO,Redmi K70×天猫小黑盒，去可可托海挑战冠军速度,2023-12-13,2025-08-07 14:27:51
260917,https://www.digitaling.com/projects/260917.html,抖音,TICO,在抖音的评论区里看见多种爱的表达方式,2023-08-30,2025-08-07 14:27:50
260805,https://www.digitaling.com/projects/260805.html,OPPO 欧珀,TICO,OPPO Reno10系列：每一场好久不见，都值得好好合影留念,2023-08-30,2025-08-07 14:27:50
259664,https://www.digitaling.com/projects/259664.html,Keep,TICO,Keep88全民运动节：用你的运动把日子过成节,2023-08-29,2025-08-07 14:27:51
259958,https://www.digitaling.com/projects/259958.html,MI 小米,TICO,小米×天猫小黑盒，在西安的城墙上重开了一扇门,2023-08-28,2025-08-07 14:27:51
250326,https://www.digitaling.com/projects/250326.html,OPPO 欧珀,TICO,OPPO Find X6 高考后视频：现在开始，只管玩,2023-06-21,2025-08-07 14:27:51
246623,https://www.digitaling.com/projects/246623.html,美团外卖,TICO,美团外卖卖房了，榴莲房产中心限时开业,2023-05-15,2025-08-07 14:27:51
245272,https://www.digitaling.com/projects/245272.html,MI 小米,TICO,小米在重庆，慢下来和生活合拍,2023-05-04,2025-08-07 14:27:51
240316,https://www.digitaling.com/projects/240316.html,vivo,TICO,iQOO四周年：“超级酷币”送给爱玩的人,2023-03-15,2025-08-07 14:27:51
234219,https://www.digitaling.com/projects/234219.html,MI 小米,TICO,Redmi K60 ：性能巨兽，破壳行动,2023-01-10,2025-08-07 14:27:51
232602,https://www.digitaling.com/projects/232602.html,MI 小米,TICO,小米×Peet's开咖啡馆，用一杯咖啡换故事,2022-12-27,2025-08-07 14:27:51
229627,https://www.digitaling.com/projects/229627.html,TICO 微观宇宙 北京,TICO,第二届穷鬼乐园，在有限的条件下去创造快乐,2022-11-22,2025-08-07 14:27:50
228038,https://www.digitaling.com/projects/228038.html,知乎,TICO,知乎好物100：好物的好，生活知道,2022-11-02,2025-08-07 14:27:51
218336,https://www.digitaling.com/projects/218336.html,OPPO 欧珀,TICO,O粉节第三年，我们做了一张价值千万的藏宝长图,2022-09-02,2025-08-07 14:27:51
216320,https://www.digitaling.com/projects/216320.html,OPPO 欧珀,TICO,OPPO上新「姜文电影滤镜」，随手一拍都是故事,2022-08-16,2025-08-07 14:27:51
211406,https://www.digitaling.com/projects/211406.html,TICO 微观宇宙 北京,TICO,TICO×腾讯视频：走上北京街头，互相交换喜欢的夏天,2022-07-04,2025-08-07 14:27:50
205295,https://www.digitaling.com/projects/205295.html,京东,TICO,京东小家电：生活不用包装，好东西自己会说话,2022-04-29,2025-08-07 14:27:51
204791,https://www.digitaling.com/projects/204791.html,OPPO 欧珀,TICO,OPPO谷雨三部曲：把雨做成礼物，送你一整个春天的美好,2022-04-26,2025-08-07 14:27:51
198197,https://www.digitaling.com/projects/198197.html,TICO 微观宇宙 北京,TICO,二月二·龙抬头：壹口龙须面，嗦到做到新开始,2022-03-15,2025-08-07 14:27:50
191134,https://www.digitaling.com/projects/191134.html,腾讯视频,TICO,腾讯视频《脱口秀跨年2021》：聊聊“收货”,2022-01-05,2025-08-07 14:27:51
189202,https://www.digitaling.com/projects/189202.html,OPPO 欧珀,TICO,OPPO Reno7 ：在全网藏77个流星雨的宝藏，8万网友120小时解谜通关,2021-12-09,2025-08-07 14:27:51
186346,https://www.digitaling.com/projects/186346.html,TICO 微观宇宙 北京,TICO,TICO：在城市的角落，搭建「穷鬼乐园」,2021-11-09,2025-08-07 14:27:50
173837,https://www.digitaling.com/projects/173837.html,腾讯视频,TICO,脱口秀大会第四季：入坑脱口秀，生活更幽默,2021-08-16,2025-08-07 14:27:51
173865,https://www.digitaling.com/projects/173865.html,腾讯视频,TICO,这大概是《明日创作计划》路子最野的一条视频了,2021-08-10,2025-08-07 14:27:50
168258,https://www.digitaling.com/projects/168258.html,Keep,TICO,Keep x《向往的生活》，把向往的课间休息带给职场人,2021-06-29,2025-08-07 14:27:50
165171,https://www.digitaling.com/projects/165171.html,TICO 微观宇宙 北京,nan,TICO儿童节策划：成年人幼稚点，玩了就是过节了,2021-06-06,2025-08-07 14:27:50
156163,https://www.digitaling.com/projects/156163.html,TICO 微观宇宙 北京,nan,二月二龙抬头：到街头来，不插电理发吧,2021-03-19,2025-08-07 14:27:50
151998,https://www.digitaling.com/projects/151998.html,OPPO 欧珀,TICO,OPPO Reno5屏幕共享，爸妈炫耀的神器,2021-02-25,2025-08-07 14:27:51
146846,https://www.digitaling.com/projects/146846.html,OPPO 欧珀,TICO,OPPO「Reno5闪出新转机 好运直播秀」2020滚蛋前的最后一件大事儿,2020-12-31,2025-08-07 14:27:50
146097,https://www.digitaling.com/projects/146097.html,腾讯视频,TICO,腾讯视频《脱口秀反跨年》：滚蛋吧2020的糟心事儿,2020-12-30,2025-08-07 14:27:51
141127,https://www.digitaling.com/projects/141127.html,OPPO 欧珀,TICO,OPPO卷轴屏概念手机系列视频：大得出其不意,2020-11-18,2025-08-07 14:27:51
134504,https://www.digitaling.com/projects/134504.html,抖音,TICO,5小时夜晚接力直播，看见每个人的美好奇妙夜,2020-10-20,2025-08-07 14:27:50
128960,https://www.digitaling.com/projects/128960.html,抖音,TICO,「抖音合创团」正式出道：用小创作，影响大世界,2020-09-16,2025-08-07 14:27:51
125719,https://www.digitaling.com/projects/125719.html,抖音,TICO,抖音72小时音乐上屏行动：用音乐看见千万种生活,2020-08-25,2025-08-07 14:27:51
117312,https://www.digitaling.com/projects/117312.html,TICO 微观宇宙 北京,TICO,收到数百条爸妈金句后，我们回赠了这份礼物,2020-06-21,2025-08-07 14:27:50
116710,https://www.digitaling.com/projects/116710.html,腾讯视频,TICO,《风味人间》第2季完结撒花：人间有风味，风味在身边！,2020-06-19,2025-08-07 14:27:51
115121,https://www.digitaling.com/projects/115121.html,Tencent 腾讯,TICO,腾讯视频寻找101个眼中带光的女孩，征集「敢」的经历,2020-06-02,2025-08-07 14:27:51
109143,https://www.digitaling.com/projects/109143.html,腾讯视频,nan,《风味人间》第2季预告：人间至味在身边,2020-04-22,2025-08-07 14:27:51
102745,https://www.digitaling.com/projects/102745.html,TICO 微观宇宙 北京,nan,二月二龙抬头，我们一口气服务了30多个甲方,2020-02-25,2025-08-07 14:27:50
97978,https://www.digitaling.com/projects/97978.html,今日头条,TICO,头条颁奖礼速递： 为2019年的每一位普通人颁奖,2020-01-16,2025-08-07 14:27:51
74626,https://www.digitaling.com/projects/74626.html,腾讯视频,TICO,鬼市夜市跳蚤市场，年轻人着迷的市井新鲜感,2019-07-17,2025-08-07 14:27:51
64105,https://www.digitaling.com/projects/64105.html,今日头条,TICO,投下千张复联线索卡，今日头条和漫威迷全北京找彩蛋,2019-04-26,2025-08-07 14:27:51
58512,https://www.digitaling.com/projects/58512.html,TICO 微观宇宙 北京,nan,TICO×公路商店：二月二龙抬头，一起#洗心革面#,2019-03-11,2025-08-07 14:27:50
52394,https://www.digitaling.com/projects/52394.html,虾米音乐,TICO,虾米音乐，这个项目的KPI是抢三里屯酒吧的生意,2019-01-10,2025-08-07 14:27:50
52142,https://www.digitaling.com/projects/52142.html,腾讯视频,TICO,《风味人间》与故宫联手，这双“风味之著”是最巧妙的答案,2019-01-08,2025-08-07 14:27:50
51022,https://www.digitaling.com/projects/51022.html,由你音乐榜,TICO,今年冬天很冷，还是今年很冷？「由你音乐榜」让你听点热的,2018-12-29,2025-08-07 14:27:50
50070,https://www.digitaling.com/projects/50070.html,今日头条,TICO,今日头条用33双AJ告诉你，信息积累的价值到底在哪,2018-12-27,2025-08-07 14:27:51
50427,https://www.digitaling.com/projects/50427.html,腾讯视频,TICO,这个开学季，腾讯视频用「六幕青春」开启00后的闪光,2018-12-25,2025-08-07 14:27:50
50063,https://www.digitaling.com/projects/50063.html,腾讯视频,TICO,《明日之子》第二季，明日广告牌由你代言！,2018-12-22,2025-08-07 14:27:50
49944,https://www.digitaling.com/projects/49944.html,大麦网,TICO,大麦超现场，成都街头的即兴现场演出,2018-12-21,2025-08-07 14:27:50
49881,https://www.digitaling.com/projects/49881.html,随手记,TICO,“买不买”有答案了，随手记推出花钱决策器帮你决定,2018-12-21,2025-08-07 14:27:50
23374,https://www.digitaling.com/projects/23374.html,虾米音乐,nan,虾米音乐×缝纫机乐队：用114秒的摇滚简史让世界看清音乐本身,2017-09-26,2025-08-07 14:27:50
20314,https://www.digitaling.com/projects/20314.html,随手记,nan,随手记发布2017花钱报告，揭示年轻人消费真相！,2017-01-11,2025-08-07 14:27:50
16503,https://www.digitaling.com/projects/16503.html,nice 好赞,nan,nice：看，报告，黄的 移动网站,2016-01-22,2025-08-07 14:27:50
15758,https://www.digitaling.com/projects/15758.html,nice 好赞,nan,nice × 新周刊：90后的生活方式小秘密大放送,2015-10-22,2025-08-07 14:27:50
344504,https://www.digitaling.com/projects/344504.html,vivo,盘马弯弓,vivo X Fold5：更重要的事，再轻一点,2025-07-21,2025-08-07 14:27:51
343013,https://www.digitaling.com/projects/343013.html,vivo,KARMA,vivo X Fold5：贾冰的海报飘走了！,2025-06-30,2025-08-07 14:27:51
342502,https://www.digitaling.com/projects/342502.html,vivo,星驰广告,iQOO ×强脑科技：灵巧手穿针挑战，好刺激！,2025-06-30,2025-08-07 14:27:51
340871,https://www.digitaling.com/projects/340871.html,vivo,Havas,vivo S30系列：看见郑钦文多巴胺的一面,2025-06-24,2025-08-07 14:27:51
341326,https://www.digitaling.com/projects/341326.html,vivo,星驰广告,iQOO 618×王建国：笑点不断，带着国补来了,2025-06-20,2025-08-07 14:27:51
339156,https://www.digitaling.com/projects/339156.html,vivo,蓝色宇宙,vivo×陶阿狗君：大小远近，一手掌握,2025-05-19,2025-08-07 14:27:51
337441,https://www.digitaling.com/projects/337441.html,vivo,盘马弯弓,vivo X200 Ultra ×滕丛丛：用自由的镜头，记录阿勒泰的自由,2025-05-06,2025-08-07 14:27:51
337686,https://www.digitaling.com/projects/337686.html,vivo,KARMA,vivo：来地球一趟，不用太赶趟,2025-05-04,2025-08-07 14:27:51
331890,https://www.digitaling.com/projects/331890.html,vivo,围观,vivo Y300：Live级声学革命，打造音学暴力美学,2025-03-04,2025-08-07 14:27:51
329888,https://www.digitaling.com/projects/329888.html,vivo,code,vivo X200：千年非遗，一拍入戏,2025-02-11,2025-08-07 14:27:51
326059,https://www.digitaling.com/projects/326059.html,vivo,星驰广告,vivo S20系列，漂亮登场,2024-12-13,2025-08-07 14:27:51
318849,https://www.digitaling.com/projects/318849.html,vivo,SOLO,vivo X100 Ultra：用影像探寻山海经神兽,2024-09-26,2025-08-07 14:27:51
317785,https://www.digitaling.com/projects/317785.html,vivo,ruderfinn,2024 vivo影像盛典：用心爱，随心拍,2024-09-20,2025-08-07 14:27:51
313823,https://www.digitaling.com/projects/313823.html,vivo,HardCandy硬糖,vivo V40：硬核出海，松弛对话,2024-09-03,2025-08-07 14:27:51
311191,https://www.digitaling.com/projects/311191.html,vivo,Pre.1极昼广告,vivo X Fold3系列：从“后发”到“先至”,2024-08-05,2025-08-07 14:27:51
310274,https://www.digitaling.com/projects/310274.html,vivo,盘马弯弓,vivo×撒贝宁：一部手机的“凡尔撒”,2024-08-01,2025-08-07 14:27:51
310582,https://www.digitaling.com/projects/310582.html,vivo,Havas,vivo×辛爽品牌年度大片：需要我时打给我,2024-07-31,2025-08-07 14:27:51
309910,https://www.digitaling.com/projects/309910.html,vivo,Pre.1极昼广告,vivo水墨画风亚运会宣传片：最忆千年杭州，交融多彩亚洲,2024-07-24,2025-08-07 14:27:51
306739,https://www.digitaling.com/projects/306739.html,vivo,hofo,vivo毕业季营销出圈，真的很懂年轻人,2024-06-25,2025-08-07 14:27:51
305829,https://www.digitaling.com/projects/305829.html,vivo,oookini,vivo：父亲的第一支舞，再现中国式父爱,2024-06-20,2025-08-07 14:27:51
304016,https://www.digitaling.com/projects/304016.html,vivo,oookini,vivo：在母亲节和劳动节，用影像讲故事,2024-05-30,2025-08-07 14:27:51
288182,https://www.digitaling.com/projects/288182.html,vivo,KARMA,vivo情人节：来喵星，看猫王演唱会,2024-05-21,2025-08-07 14:27:51
287160,https://www.digitaling.com/projects/287160.html,vivo,蓝色宇宙,iQOO×天美工作室，《重生之我在宿舍当爸爸》特爆上线,2024-05-13,2025-08-07 14:27:51
280909,https://www.digitaling.com/projects/280909.html,vivo,星驰广告,iQOO五周年：我们都很酷,2024-03-14,2025-08-07 14:27:51
276919,https://www.digitaling.com/projects/276919.html,vivo,Pre,vivo：种一颗太阳，照亮你的2024,2024-01-19,2025-08-07 14:27:51
275113,https://www.digitaling.com/projects/275113.html,vivo,nan,vivo哲学短片《心灵奇旅》：主角就是每一个你,2023-12-29,2025-08-07 14:27:51
273629,https://www.digitaling.com/projects/273629.html,vivo,赞意,vivo×张小斐×瑶一瑶：最重要的小事,2023-12-18,2025-08-07 14:27:51
267588,https://www.digitaling.com/projects/267588.html,vivo,oookini,vivo×杭州亚运会：在非凡影像中，看见亚运之美,2023-10-25,2025-08-07 14:27:51
266699,https://www.digitaling.com/projects/266699.html,vivo,COOLDOWN,vivo亚运海报：瞬息铸诗，光影凝神,2023-10-03,2025-08-07 14:27:51
263920,https://www.digitaling.com/projects/263920.html,vivo,Visual,vivo TWS 3 无线耳机：耳听为实，去听听大自然的声音,2023-09-18,2025-08-07 14:27:51
260504,https://www.digitaling.com/projects/260504.html,vivo,oookini,vivo：用影像定格二十四节气之美,2023-09-03,2025-08-07 14:27:51
252321,https://www.digitaling.com/projects/252321.html,vivo,KARMA,vivo×浙江大学：用超大幅人像，打造一场毕业影像展,2023-06-30,2025-08-07 14:27:51
250151,https://www.digitaling.com/projects/250151.html,vivo,Pre,vivo手机摄影大赛，为2023再加一张照片,2023-06-19,2025-08-07 14:27:51
241499,https://www.digitaling.com/projects/241499.html,vivo,PAWPAW,vivo奇幻国漫短片：用科技讲述中国故事《山海经》,2023-03-23,2025-08-07 14:27:51
237740,https://www.digitaling.com/projects/237740.html,vivo,KARMA,vivo情人节动画：猫爷爷猫奶奶的甜蜜故事,2023-02-15,2025-08-07 14:27:51
234884,https://www.digitaling.com/projects/234884.html,vivo,点维,vivo上线影片《兔神的守护》，送你一个暖暖的新年,2023-01-16,2025-08-07 14:27:51
231097,https://www.digitaling.com/projects/231097.html,vivo,KARMA,vivo×上美影：手机拍摄皮影戏版《哪吒闹海》,2022-12-06,2025-08-07 14:27:51
230411,https://www.digitaling.com/projects/230411.html,vivo,Havas,vivo世界杯广告：真酷炫大片，加冕每一刻的精彩,2022-11-24,2025-08-07 14:27:51
229648,https://www.digitaling.com/projects/229648.html,vivo,点维,vivo开发者大会：献给每一位用户的技术情书,2022-11-16,2025-08-07 14:27:51
227450,https://www.digitaling.com/projects/227450.html,vivo,与光同尘,vivo X Fold：和许知远聊一些真心话,2022-10-27,2025-08-07 14:27:51
224237,https://www.digitaling.com/projects/224237.html,vivo,腔调广告,vivo Y76性能篇：纸片人的奇幻早晨,2022-09-28,2025-08-07 14:27:51
220688,https://www.digitaling.com/projects/220688.html,vivo,星驰广告,iQOO 10系列：光速闪充，快到冲破天花板,2022-09-13,2025-08-07 14:27:51
218343,https://www.digitaling.com/projects/218343.html,vivo,竹蜻蜓Studio,vivo Y35上市东南亚，无厘头传递快乐,2022-09-01,2025-08-07 14:27:51
217615,https://www.digitaling.com/projects/217615.html,vivo,KARMA,vivo 《黑猫爷爷的烦恼》动画，照亮黑猫的爱情故事,2022-08-19,2025-08-07 14:27:51
216096,https://www.digitaling.com/projects/216096.html,vivo,i2mago,iQOO 10与竞速冠军正面交锋，这一次谁会先冲线,2022-08-09,2025-08-07 14:27:51
213961,https://www.digitaling.com/projects/213961.html,vivo,SG胜加,vivo X Fold《专注一件事》，拍了3支现代寓言故事,2022-07-18,2025-08-07 14:27:51
213422,https://www.digitaling.com/projects/213422.html,vivo,i2mago,vivo 618 大促：人间清醒“折学”指南强势出炉,2022-07-12,2025-08-07 14:27:51
196573,https://www.digitaling.com/projects/196573.html,vivo,Pickle,vivo V23上市东南亚：看vivo如何玩转海外social,2022-07-07,2025-08-07 14:27:51
212204,https://www.digitaling.com/projects/212204.html,vivo,KARMA,vivo毕业季：记录青春小事，每一拍都有电影感,2022-06-30,2025-08-07 14:27:51
206758,https://www.digitaling.com/projects/206758.html,vivo,赞意,vivo X80系列×长沙交警：用影像记录不为人知的守护,2022-05-17,2025-08-07 14:27:51
204616,https://www.digitaling.com/projects/204616.html,vivo,nan,vivo手机广告：世间万物，折叠于指尖,2022-05-08,2025-08-07 14:27:51
204245,https://www.digitaling.com/projects/204245.html,vivo,nan,IQOO新品广告进军动画界：热锅上的蚂蚁要怎么渡过难关？,2022-04-19,2025-08-07 14:27:51
203720,https://www.digitaling.com/projects/203720.html,vivo,SG胜加,vivo形象大片，《心流》顿生,2022-04-12,2025-08-07 14:27:51
194025,https://www.digitaling.com/projects/194025.html,vivo,KARMA,iQOO × KPL无畏：电竞选手是怎么过年的？,2022-02-02,2025-08-07 14:27:51
194515,https://www.digitaling.com/projects/194515.html,vivo,点维,vivo开发者大会：让科技照亮每一个鲜活的个体,2022-01-28,2025-08-07 14:27:51
193696,https://www.digitaling.com/projects/193696.html,vivo,i2mago,iQOO 9×天猫超级品牌日：竟用手机造了一片宇宙？,2022-01-25,2025-08-07 14:27:51
191547,https://www.digitaling.com/projects/191547.html,vivo,MT,iQOO Neo5S新品上市：硬核实验片给你超强“芯”体验,2022-01-06,2025-08-07 14:27:51
189363,https://www.digitaling.com/projects/189363.html,vivo,竹蜻蜓Studio,vivo×MOBLIE LEGENDS：穿越异世界，感受爽快游戏体验,2021-12-10,2025-08-07 14:27:51
189342,https://www.digitaling.com/projects/189342.html,vivo,点维,iQOO×周深×KPL ：电竞少年，生而为赢,2021-12-10,2025-08-07 14:27:51
187984,https://www.digitaling.com/projects/187984.html,vivo,nan,vivo感恩温情短片：十年里的故事和记忆,2021-11-28,2025-08-07 14:27:51
184967,https://www.digitaling.com/projects/184967.html,vivo,FRONT,vivo重阳节：给长辈们拍一张好照片,2021-10-27,2025-08-07 14:27:51
184526,https://www.digitaling.com/projects/184526.html,vivo,竹蜻蜓Studio,vivo Y系列手机动画：That's Y,2021-10-21,2025-08-07 14:27:51
181173,https://www.digitaling.com/projects/181173.html,vivo,Atmosphere,vivo×阚清子：演技自然，才是剧本杀高阶玩家,2021-09-28,2025-08-07 14:27:51
181726,https://www.digitaling.com/projects/181726.html,vivo,Visual,vivo OS春节系列短片：满足你所有关于温情的想象,2021-09-26,2025-08-07 14:27:51
181551,https://www.digitaling.com/projects/181551.html,vivo,G11极昼广告,vivo X60超强夜视，寂静的夜色里，你是最亮的星,2021-09-26,2025-08-07 14:27:51
181355,https://www.digitaling.com/projects/181355.html,vivo,Visual,vivo x70 海外篇 ：蔡司镜头，面面俱到,2021-09-26,2025-08-07 14:27:51
177127,https://www.digitaling.com/projects/177127.html,vivo,ONENINE,vivo全新自拍理念：你好，自然美,2021-08-30,2025-08-07 14:27:51
173074,https://www.digitaling.com/projects/173074.html,vivo,RF,vivo自然远行记：记录自然真实的每一瞬,2021-08-05,2025-08-07 14:27:51
167047,https://www.digitaling.com/projects/167047.html,vivo,FRONT,vivo父亲节《老爸，咱聊聊》：用影像记录彼此的爱,2021-06-21,2025-08-07 14:27:51
165087,https://www.digitaling.com/projects/165087.html,vivo,蒸汽工场,vivo儿童节羊毛毡定格动画：3600张图片制做《会飞的企鹅》,2021-06-03,2025-08-07 14:27:51
161797,https://www.digitaling.com/projects/161797.html,vivo,i2mago,iQOO Neo5×天猫超品日：酷玩市集，奇妙开市,2021-05-13,2025-08-07 14:27:51
160530,https://www.digitaling.com/projects/160530.html,vivo,SG胜加,vivo校招《进场》：当面试官为自己准备一份简历,2021-05-06,2025-08-07 14:27:51
155722,https://www.digitaling.com/projects/155722.html,vivo,nan,vivo×刘昊然微电影《第九夜》：照亮我们的高光时刻,2021-03-16,2025-08-07 14:27:51
143136,https://www.digitaling.com/projects/143136.html,vivo,MT,vivo×王嘉尔春节整合营销：敢不敢，晒出你手机的全家福？,2021-03-15,2025-08-07 14:27:51
154077,https://www.digitaling.com/projects/154077.html,vivo,nan,vivo 新春长辈用机指南，上演《四大名著》新番,2021-03-04,2025-08-07 14:27:51
147483,https://www.digitaling.com/projects/147483.html,vivo,GOODZILLA,vivo X60：无论夜多漫长，光一直都在,2021-01-08,2025-08-07 14:27:51
